Dialogue ID,Turn,Teacher,Student,Correct,Prob,KC Probs,Dialogue Acc.,KCs,Notes
238,7,"The mean is 4, there are 5 numbers. What is the total? Think about the question you got right before this one. Scroll back up if it helps.",i dont understand,na,--,--,1.0000,None,
238,8,"The previous question said ""the mean of 7 numbers is 4, what is the total?"" You put 28. Why?",i was unsure of the answer so i put a random one expecting it to be wrong so that they would explain how to do it.,na,--,--,1.0000,None,
238,9,"No worries. So the 28 came from multiplying the 7 and the 4. Because when you do the mean you divide, so to go backwards we do the opposite which is multiply. So if you are told how many numbers there are, and the mean, you multiply to get the total. So... There are 5 numbers, the mean is 4. What is the total? What do you think?",is the answer 1,False,--,--,1.0000,"1) Solve real-world and mathematical problems by writing and solving equations of the form x + p = q and px = q for cases in which p, q and x are all nonnegative rational numbers.",
238,10,Tell me why you think that?,all the numbers added together is 19 so if i add the one it makes 20 20 divided by 5 is 4,true,0.6842,0.6842,1.0000,"1) Solve real-world and mathematical problems by writing and solving equations of the form x + p = q and px = q for cases in which p, q and x are all nonnegative rational numbers.",
238,11,AMAZING!! 🤩. Well done Sierra. You ready to go back to the question?,"yes, thanks for your help!!",na,--,--,1.0000,None,
238,12,You're very welcome. Good luck with the rest :),,na,--,--,1.0000,None,
,,,,,,,,,
239,1,Hi Milo 👋👋👋,hi,na,--,--,0.5000,None,
239,2,Can you remember what the range is? 🧠,the difference between a largest number and smallest number,true,--,--,0.5000,"1) Understand that a set of data collected to answer a statistical question has a distribution which can be described by its center, spread, and overall shape.
2) Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number.
3) Summarize numerical data sets in relation to their context, such as by:
- Reporting the number of observations.
- Describing the nature of the attribute under investigation, including how it was measured and its units of measurement.
- Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.
- Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered.",
239,3,"Excellent, well done ✅✅✅. What is the largest number in the list?",15,true,0.7143,0.7143,0.5000,"1) Summarize numerical data sets in relation to their context, such as by:
- Reporting the number of observations.
- Describing the nature of the attribute under investigation, including how it was measured and its units of measurement.
- Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.
- Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered.",
239,4,"Ahh sorry I was looking at the wrong question! For this one we are asked to find the median, not the range 😊",ohh,na,--,--,0.5000,None,
239,5,Can you remember what the median value is? 🧠,sorry no could you remind me please,False,0.7283,"0.7258, 0.7309",0.5000,"1) Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number.
2) Summarize numerical data sets in relation to their context, such as by:
- Reporting the number of observations.
- Describing the nature of the attribute under investigation, including how it was measured and its units of measurement.
- Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.
- Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered.",
239,6,"It's the middle value of the data set once the numbers are in numerical order 😄👍. So first check, are the numbers in numerical order?",no. sorry yes#,true,0.8245,"0.8368, 0.8123",0.5000,"1) Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number.
2) Summarize numerical data sets in relation to their context, such as by:
- Reporting the number of observations.
- Describing the nature of the attribute under investigation, including how it was measured and its units of measurement.
- Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.
- Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered.",
239,7,"Yes they are, they go from smallest to biggest 😁. So where would the middle number be?",7,False,0.7630,"0.7509, 0.7752",0.5000,"1) Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number.
2) Summarize numerical data sets in relation to their context, such as by:
- Reporting the number of observations.
- Describing the nature of the attribute under investigation, including how it was measured and its units of measurement.
- Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.
- Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered.",
239,8,"Not quite, it would be between the 4 and 7 so then you have 3 numbers each side of the middle 😊. So now you have to work out what value is exactly halfway between 4 and 7? 🧠",i still dont get it😩,False,0.7743,"0.7599, 0.7887",0.5000,"1) Recognize that a measure of center for a numerical data set summarizes all of its values with a single number, while a measure of variation describes how its values vary with a single number.
2) Summarize numerical data sets in relation to their context, such as by:
- Reporting the number of observations.
- Describing the nature of the attribute under investigation, including how it was measured and its units of measurement.
- Relating the choice of measures of center and variability to the shape of the data distribution and the context in which the data were gathered.
- Giving quantitative measures of center (median and/or mean) and variability (interquartile range and/or mean absolute deviation), as well as describing any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered.",
